priority,scenarioGroup,enableOnlineIntervention,enableOfflineIntervention,initialOnlineSeeds,initialOfflineSeeds,expectedFinalTime,paperUse,notes,batchId,modelMode,modelModeName,baselineFamily,requiresModelModeSupport,analysisRole,queueId,scenarioId,scenarioName,seedId,sensitivityDesign,sensitivitySampleId,sensitivitySeedReplicate,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime,pRewire,kOnline,kOffline,interventionStartTime
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M083-seed07,MORRIS_M083,MORRIS 参数样本 M083,7,MORRIS,M083,7,26.0,10.0,0.12,0.35,3.4,13.2,8.0,0.3,10,7,40
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M083-seed13,MORRIS_M083,MORRIS 参数样本 M083,13,MORRIS,M083,13,26.0,10.0,0.12,0.35,3.4,13.2,8.0,0.3,10,7,40
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M083-seed19,MORRIS_M083,MORRIS 参数样本 M083,19,MORRIS,M083,19,26.0,10.0,0.12,0.35,3.4,13.2,8.0,0.3,10,7,40
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M083-seed25,MORRIS_M083,MORRIS 参数样本 M083,25,MORRIS,M083,25,26.0,10.0,0.12,0.35,3.4,13.2,8.0,0.3,10,7,40
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M084-seed01,MORRIS_M084,MORRIS 参数样本 M084,1,MORRIS,M084,1,44.0,10.0,0.12,0.35,3.4,13.2,8.0,0.3,10,7,40
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M084-seed07,MORRIS_M084,MORRIS 参数样本 M084,7,MORRIS,M084,7,44.0,10.0,0.12,0.35,3.4,13.2,8.0,0.3,10,7,40
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M084-seed13,MORRIS_M084,MORRIS 参数样本 M084,13,MORRIS,M084,13,44.0,10.0,0.12,0.35,3.4,13.2,8.0,0.3,10,7,40
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M084-seed19,MORRIS_M084,MORRIS 参数样本 M084,19,MORRIS,M084,19,44.0,10.0,0.12,0.35,3.4,13.2,8.0,0.3,10,7,40
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M084-seed25,MORRIS_M084,MORRIS 参数样本 M084,25,MORRIS,M084,25,44.0,10.0,0.12,0.35,3.4,13.2,8.0,0.3,10,7,40
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M085-seed01,MORRIS_M085,MORRIS 参数样本 M085,1,MORRIS,M085,1,32.0,3.6,0.02,0.11,1.8,3.0,1.5,0.126,4,3,30
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M085-seed07,MORRIS_M085,MORRIS 参数样本 M085,7,MORRIS,M085,7,32.0,3.6,0.02,0.11,1.8,3.0,1.5,0.126,4,3,30
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M085-seed13,MORRIS_M085,MORRIS 参数样本 M085,13,MORRIS,M085,13,32.0,3.6,0.02,0.11,1.8,3.0,1.5,0.126,4,3,30
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M085-seed19,MORRIS_M085,MORRIS 参数样本 M085,19,MORRIS,M085,19,32.0,3.6,0.02,0.11,1.8,3.0,1.5,0.126,4,3,30
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M085-seed25,MORRIS_M085,MORRIS 参数样本 M085,25,MORRIS,M085,25,32.0,3.6,0.02,0.11,1.8,3.0,1.5,0.126,4,3,30
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M086-seed01,MORRIS_M086,MORRIS 参数样本 M086,1,MORRIS,M086,1,32.0,3.6,0.02,0.11,1.8,3.0,1.5,0.126,4,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M086-seed07,MORRIS_M086,MORRIS 参数样本 M086,7,MORRIS,M086,7,32.0,3.6,0.02,0.11,1.8,3.0,1.5,0.126,4,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M086-seed13,MORRIS_M086,MORRIS 参数样本 M086,13,MORRIS,M086,13,32.0,3.6,0.02,0.11,1.8,3.0,1.5,0.126,4,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M086-seed19,MORRIS_M086,MORRIS 参数样本 M086,19,MORRIS,M086,19,32.0,3.6,0.02,0.11,1.8,3.0,1.5,0.126,4,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M086-seed25,MORRIS_M086,MORRIS 参数样本 M086,25,MORRIS,M086,25,32.0,3.6,0.02,0.11,1.8,3.0,1.5,0.126,4,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M087-seed01,MORRIS_M087,MORRIS 参数样本 M087,1,MORRIS,M087,1,32.0,3.6,0.02,0.11,1.8,3.0,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M087-seed07,MORRIS_M087,MORRIS 参数样本 M087,7,MORRIS,M087,7,32.0,3.6,0.02,0.11,1.8,3.0,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M087-seed13,MORRIS_M087,MORRIS 参数样本 M087,13,MORRIS,M087,13,32.0,3.6,0.02,0.11,1.8,3.0,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M087-seed19,MORRIS_M087,MORRIS 参数样本 M087,19,MORRIS,M087,19,32.0,3.6,0.02,0.11,1.8,3.0,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M087-seed25,MORRIS_M087,MORRIS 参数样本 M087,25,MORRIS,M087,25,32.0,3.6,0.02,0.11,1.8,3.0,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M088-seed01,MORRIS_M088,MORRIS 参数样本 M088,1,MORRIS,M088,1,32.0,8.4,0.02,0.11,1.8,3.0,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M088-seed07,MORRIS_M088,MORRIS 参数样本 M088,7,MORRIS,M088,7,32.0,8.4,0.02,0.11,1.8,3.0,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M088-seed13,MORRIS_M088,MORRIS 参数样本 M088,13,MORRIS,M088,13,32.0,8.4,0.02,0.11,1.8,3.0,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M088-seed19,MORRIS_M088,MORRIS 参数样本 M088,19,MORRIS,M088,19,32.0,8.4,0.02,0.11,1.8,3.0,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M088-seed25,MORRIS_M088,MORRIS 参数样本 M088,25,MORRIS,M088,25,32.0,8.4,0.02,0.11,1.8,3.0,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M089-seed01,MORRIS_M089,MORRIS 参数样本 M089,1,MORRIS,M089,1,32.0,8.4,0.02,0.11,1.8,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M089-seed07,MORRIS_M089,MORRIS 参数样本 M089,7,MORRIS,M089,7,32.0,8.4,0.02,0.11,1.8,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M089-seed13,MORRIS_M089,MORRIS 参数样本 M089,13,MORRIS,M089,13,32.0,8.4,0.02,0.11,1.8,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M089-seed19,MORRIS_M089,MORRIS 参数样本 M089,19,MORRIS,M089,19,32.0,8.4,0.02,0.11,1.8,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M089-seed25,MORRIS_M089,MORRIS 参数样本 M089,25,MORRIS,M089,25,32.0,8.4,0.02,0.11,1.8,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M090-seed01,MORRIS_M090,MORRIS 参数样本 M090,1,MORRIS,M090,1,32.0,8.4,0.08,0.11,1.8,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M090-seed07,MORRIS_M090,MORRIS 参数样本 M090,7,MORRIS,M090,7,32.0,8.4,0.08,0.11,1.8,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M090-seed13,MORRIS_M090,MORRIS 参数样本 M090,13,MORRIS,M090,13,32.0,8.4,0.08,0.11,1.8,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M090-seed19,MORRIS_M090,MORRIS 参数样本 M090,19,MORRIS,M090,19,32.0,8.4,0.08,0.11,1.8,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M090-seed25,MORRIS_M090,MORRIS 参数样本 M090,25,MORRIS,M090,25,32.0,8.4,0.08,0.11,1.8,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M091-seed01,MORRIS_M091,MORRIS 参数样本 M091,1,MORRIS,M091,1,50.0,8.4,0.08,0.11,1.8,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M091-seed07,MORRIS_M091,MORRIS 参数样本 M091,7,MORRIS,M091,7,50.0,8.4,0.08,0.11,1.8,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M091-seed13,MORRIS_M091,MORRIS 参数样本 M091,13,MORRIS,M091,13,50.0,8.4,0.08,0.11,1.8,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M091-seed19,MORRIS_M091,MORRIS 参数样本 M091,19,MORRIS,M091,19,50.0,8.4,0.08,0.11,1.8,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M091-seed25,MORRIS_M091,MORRIS 参数样本 M091,25,MORRIS,M091,25,50.0,8.4,0.08,0.11,1.8,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M092-seed01,MORRIS_M092,MORRIS 参数样本 M092,1,MORRIS,M092,1,50.0,8.4,0.08,0.11,4.2,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M092-seed07,MORRIS_M092,MORRIS 参数样本 M092,7,MORRIS,M092,7,50.0,8.4,0.08,0.11,4.2,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M092-seed13,MORRIS_M092,MORRIS 参数样本 M092,13,MORRIS,M092,13,50.0,8.4,0.08,0.11,4.2,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M092-seed19,MORRIS_M092,MORRIS 参数样本 M092,19,MORRIS,M092,19,50.0,8.4,0.08,0.11,4.2,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M092-seed25,MORRIS_M092,MORRIS 参数样本 M092,25,MORRIS,M092,25,50.0,8.4,0.08,0.11,4.2,13.2,1.5,0.126,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M093-seed01,MORRIS_M093,MORRIS 参数样本 M093,1,MORRIS,M093,1,50.0,8.4,0.08,0.11,4.2,13.2,1.5,0.3,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M093-seed07,MORRIS_M093,MORRIS 参数样本 M093,7,MORRIS,M093,7,50.0,8.4,0.08,0.11,4.2,13.2,1.5,0.3,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M093-seed13,MORRIS_M093,MORRIS 参数样本 M093,13,MORRIS,M093,13,50.0,8.4,0.08,0.11,4.2,13.2,1.5,0.3,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M093-seed19,MORRIS_M093,MORRIS 参数样本 M093,19,MORRIS,M093,19,50.0,8.4,0.08,0.11,4.2,13.2,1.5,0.3,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M093-seed25,MORRIS_M093,MORRIS 参数样本 M093,25,MORRIS,M093,25,50.0,8.4,0.08,0.11,4.2,13.2,1.5,0.3,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M094-seed01,MORRIS_M094,MORRIS 参数样本 M094,1,MORRIS,M094,1,50.0,8.4,0.08,0.11,4.2,13.2,5.4,0.3,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M094-seed07,MORRIS_M094,MORRIS 参数样本 M094,7,MORRIS,M094,7,50.0,8.4,0.08,0.11,4.2,13.2,5.4,0.3,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M094-seed13,MORRIS_M094,MORRIS 参数样本 M094,13,MORRIS,M094,13,50.0,8.4,0.08,0.11,4.2,13.2,5.4,0.3,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M094-seed19,MORRIS_M094,MORRIS 参数样本 M094,19,MORRIS,M094,19,50.0,8.4,0.08,0.11,4.2,13.2,5.4,0.3,8,3,60
S,SCI_v3_global_sensitivity,true,true,10,10,180,SCI v3 全局敏感性分析,modelMode=0 完整耦合 SEIRG 模型；用于验证结论对参数扰动的稳健性。,SCI_V3_GLOBAL_SENSITIVITY_20260613,0,coupled_seirg_full,full_model,false,global_sensitivity,MORRIS-M094-seed25,MORRIS_M094,MORRIS 参数样本 M094,25,MORRIS,M094,25,50.0,8.4,0.08,0.11,4.2,13.2,5.4,0.3,8,3,60
