t,S,E,I1,I2,R,G1,G2,I_total,G_total,h
27.6,0.8655508318011949,0.04130760488117974,0.03191195653906167,0.014752552075762529,0.04647705470280132,0.0,0.0,0.0466645086148242,0.0,0.0
27.650000000000002,0.8650161642200913,0.04145243494082288,0.032033855533241326,0.014809203161126782,0.04668834214471781,0.0,0.0,0.04684305869436811,0.0,0.0
27.700000000000003,0.8644798150434188,0.041597603939159386,0.03215612685938242,0.014866033166316576,0.04690042099172277,0.0,0.0,0.04702216002569899,0.0,0.0
27.75,0.8639417818461997,0.041743111307482705,0.03227877091001776,0.014923042324680955,0.04711329361161878,0.0,0.0,0.047201813234698714,0.0,0.0
27.8,0.8634020622236723,0.041888956463741085,0.03240178807142654,0.014980230867043183,0.047326962374116786,0.0,0.0,0.047382018938469724,0.0,0.0
27.85,0.862860653791504,0.04203513881245918,0.032525178723572634,0.015037599021673486,0.04754142965079075,0.0,0.0,0.04756277774524612,0.0,0.0
27.900000000000002,0.8623175541860041,0.04218165774465972,0.03264894324004269,0.015095147014261675,0.04775669781503168,0.0,0.0,0.04774409025430436,0.0,0.0
27.950000000000003,0.8617727610643395,0.0423285126377854,0.03277308198798401,0.01515287506788968,0.04797276924200146,0.0,0.0,0.047925957055873686,0.0,0.0
28.0,0.8612262721047471,0.04247570285562074,0.032897595328042144,0.015210783403003917,0.048189646308585916,0.0,0.0,0.048108378731046064,0.0,0.0
28.05,0.8606780850067519,0.04262322774821431,0.03302248361429839,0.015268872237387644,0.04840733139334789,0.0,0.0,0.048291355851686035,0.0,0.0
28.1,0.8601281974913797,0.042771086651800856,0.033147747194206885,0.01532714178613309,0.04862582687647939,0.0,0.0,0.04847488898033998,0.0,0.0
28.150000000000002,0.859576607301377,0.042919278888723836,0.03327338640853171,0.0153855922616136,0.048845135139753824,0.0,0.0,0.04865897867014531,0.0,0.0
28.200000000000003,0.8590233122014256,0.04306780376735789,0.0333994015912836,0.015444223873455573,0.049065258566477324,0.0,0.0,0.04884362546473917,0.0,0.0
28.25,0.8584683099783614,0.04321666058203164,0.033525793069656515,0.015503036828510354,0.049286199541439965,0.0,0.0,0.04902882989816687,0.0,0.0
28.3,0.8579115984413929,0.043365848612950626,0.033652561163964034,0.015562031330826,0.049507960450866396,0.0,0.0,0.04921459249479004,0.0,0.0
28.35,0.8573531754223191,0.0435153671261204,0.03377970618757548,0.015621207581618961,0.049730543682366075,0.0,0.0,0.04940091376919444,0.0,0.0
28.400000000000002,0.8567930387757496,0.04366521537326984,0.033907228446851886,0.015680565779245623,0.04995395162488303,0.0,0.0,0.049587794226097506,0.0,0.0
28.450000000000003,0.8562311863793245,0.043815392591774714,0.03403512824108174,0.015740106119173796,0.05017818666864526,0.0,0.0,0.049775234360255535,0.0,0.0
28.5,0.8556676161339344,0.04396589800458138,0.03416340586241657,0.01579982879395407,0.05040325120511358,0.0,0.0,0.04996323465637064,0.0,0.0
28.55,0.8551023259639418,0.04411673082013076,0.034292061595806264,0.015859733993191082,0.05062914762693013,0.0,0.0,0.05015179558899735,0.0,0.0
28.6,0.8545353138174021,0.04426789023228253,0.03442109571893427,0.015919821903514684,0.050855878327866366,0.0,0.0,0.05034091762244895,0.0,0.0
28.650000000000002,0.8539665776662861,0.044419375420239555,0.03455050850215257,0.015980092708551018,0.05108344570277063,0.0,0.0,0.05053060121070359,0.0,0.0
28.700000000000003,0.8533961155067021,0.044571185548472565,0.034680300208416455,0.016040546588893485,0.05131185214751529,0.0,0.0,0.05072084679730994,0.0,0.0
28.75,0.8528239253591188,0.04472331976664511,0.03481047109321917,0.01610118372207364,0.051541100058943405,0.0,0.0,0.050911654815292806,0.0,0.0
28.8,0.8522500052685882,0.044875777209538725,0.03494102140452631,0.01616200428253195,0.051771191834814934,0.0,0.0,0.05110302568705826,0.0,0.0
28.85,0.8516743533049702,0.04502855699697845,0.03507195138271009,0.016223008441588527,0.05200212987375254,0.0,0.0,0.05129495982429862,0.0,0.0
28.900000000000002,0.8510969675631572,0.045181658233758595,0.03520326126048343,0.016284196367413715,0.052233916575186924,0.0,0.0,0.05148745762789715,0.0,0.0
28.950000000000003,0.8505178461632972,0.04533508000956875,0.03533495126283384,0.016345568224998587,0.052466554339301655,0.0,0.0,0.05168051948783243,0.0,0.0
29.0,0.8499369872510197,0.04548882139892017,0.03546702160695715,0.016407124176125384,0.052700045566977584,0.0,0.0,0.05187414578308254,0.0,0.0
29.05,0.8493543889976618,0.04564288146107249,0.03559947250219112,0.016468864379337863,0.052934392659736866,0.0,0.0,0.05206833688152898,0.0,0.0
29.1,0.8487700496004926,0.045797259239960614,0.03573230414994879,0.01653078898991151,0.05316959801968638,0.0,0.0,0.0522630931398603,0.0,0.0
29.150000000000002,0.8481839672829414,0.04595195376412215,0.03586551674365179,0.01659289815982376,0.05340566404946091,0.0,0.0,0.05245841490347555,0.0,0.0
29.200000000000003,0.8475961402948221,0.046106964046624975,0.03599911046866339,0.016655192037724007,0.05364259315216556,0.0,0.0,0.05265430250638739,0.0,0.0
29.25,0.8470065669125617,0.0462622890849953,0.03613308550222145,0.016717670768903663,0.05388038773131803,0.0,0.0,0.05285075627112511,0.0,0.0
29.3,0.8464152454394267,0.046417927861146006,0.0362674420133712,0.016780334495266034,0.054119050190790205,0.0,0.0,0.053047776508637234,0.0,0.0
29.35,0.845822174205751,0.0465738793413054,0.0364021801628979,0.016843183355296176,0.0543585829347494,0.0,0.0,0.053245363518194075,0.0,0.0
29.400000000000002,0.8452273515691645,0.046730142475946326,0.03653730010325937,0.01690621748403065,0.054598988367599154,0.0,0.0,0.05344351758729002,0.0,0.0
29.450000000000003,0.8446307759148195,0.046886716199715635,0.03667280197851826,0.016969437013027177,0.0548402688939194,0.0,0.0,0.05364223899154544,0.0,0.0
29.5,0.8440324456556209,0.04704359943136411,0.03680868592427436,0.017032842070334273,0.0550824269184064,0.0,0.0,0.05384152799460863,0.0,0.0
29.55,0.8434323592324537,0.047200791073676765,0.036944952067596674,0.017096432780460753,0.05532546484581204,0.0,0.0,0.05404138484805743,0.0,0.0
29.6,0.8428305151144131,0.04735829001340356,0.03708160052695537,0.017160209264345205,0.055569385080882765,0.0,0.0,0.05424180979130057,0.0,0.0
29.650000000000002,0.8422269117990325,0.04751609512119055,0.03721863141215362,0.017224171639325353,0.05581419002829796,0.0,0.0,0.05444280305147897,0.0,0.0
29.700000000000003,0.8416215478125139,0.04767420525151147,0.037356044824259346,0.017288320019107385,0.05605988209260796,0.0,0.0,0.05464436484336673,0.0,0.0
29.75,0.8410144217099569,0.04783261924259976,0.03749384085553681,0.017352654513735192,0.05630646367817152,0.0,0.0,0.054846495369272,0.0,0.0
29.8,0.8404055320755884,0.04799133591638104,0.03763201958937807,0.017417175229559528,0.056553937189092816,0.0,0.0,0.055049194818937594,0.0,0.0
29.85,0.8397948775229942,0.048150354078406135,0.03777058110023444,0.01748188226920716,0.0568023050291581,0.0,0.0,0.055252463369441604,0.0,0.0
29.900000000000002,0.8391824566953465,0.048309672517784424,0.037909525453547685,0.017546775731549873,0.05705156960177164,0.0,0.0,0.05545630118509756,0.0,0.0
29.950000000000003,0.838568268265636,0.04846929000711778,0.038048852705681216,0.017611855711673466,0.05730173330989145,0.0,0.0,0.05566070841735468,0.0,0.0
30.0,0.8379523109369026,0.04862920530243507,0.038188562903851225,0.017677122300846705,0.05755279855596446,0.0,0.0,0.05586568520469793,0.0,1.0
30.05,0.8373345834424641,0.04878941714312696,0.03823318467879794,0.017636512852685055,0.05780476774186103,9.547140725962805e-05,0.00010606273380508019,0.05586969753148299,0.00020153414106470824,1.0
30.1,0.836717174521284,0.0489478947369893,0.03827859935462213,0.017596755753938004,0.05805669991353115,0.00019102572753444506,0.00021184999210104906,0.055875355108560135,0.0004028757196354941,1.0
30.150000000000002,0.8361000677072207,0.04910467181635523,0.038324788089694174,0.01755783764182148,0.058308602855078544,0.00028666491820274,0.0003173669716270467,0.05588262573151566,0.0006040318898297867,1.0
30.200000000000003,0.8354832469386615,0.0492597813777455,0.03837173243568214,0.017519745381141864,0.058560484190431056,0.00038239088895151464,0.00042261878738648754,0.055891477816824006,0.0008050096763380022,1.0
30.25,0.8348666965501076,0.04941325569752006,0.038419414329115574,0.017482466059971197,0.05881235138647447,0.00047820550277403453,0.0005276104740371228,0.05590188038908677,0.0010058159768111573,1.0
30.3,0.8342504012639458,0.049565126347192734,0.03846781608312944,0.017445986985409282,0.059064211756121844,0.0005741105769459912,0.0006323469872547388,0.05591380306853873,0.00120645756420073,1.0
30.35,0.8336343461823981,0.04971542420841613,0.03851692037938412,0.017410295679430695,0.05931607246131937,0.000670107883980731,0.0007368332050710182,0.055927216058814816,0.0014069410890517491,1.0
30.400000000000002,0.8330185167796433,0.04986417948764404,0.03856671026015763,0.017375379874814995,0.059567940515990014,0.0007661991525639971,0.0008410739291860811,0.05594209013497262,0.0016072730817500783,1.0
30.450000000000003,0.8324028988941145,0.050011421730478775,0.03861716912060668,0.017341227511158467,0.05981982278891663,0.0008623860684686218,0.000945073886256215,0.05595839663176515,0.0018074599547248367,1.0
30.5,0.8317874787209593,0.050157179835710136,0.038668280701192624,0.01730782673096563,0.06007172600656539,0.0009586702754495979,0.0010488377291572892,0.05597610743215825,0.002007508004606887,1.0
30.55,0.8311722428046643,0.050301482069052716,0.038720029080268885,0.017275165875818857,0.06032365675585095,0.0010550533761199447,0.0011523700382243358,0.05599519495608774,0.0022074234143442803,1.0
30.6,0.8305571780318403,0.050444356076588606,0.03877239866682652,0.01724323348262457,0.06057562148684464,0.0011515369328077812,0.0012556753224677818,0.056015632149451086,0.002407212255275563,1.0
30.650000000000002,0.8299422716241615,0.05058582889792154,0.0388253741933943,0.017212018279934318,0.06082762651542675,0.0012481224683950052,0.001358758020766789,0.05603739247332862,0.002606880489161794,1.0
30.700000000000003,0.8293275111314589,0.05072592697904914,0.0388789407090903,0.017181509184339288,0.06107967802588417,0.0013448114671379722,0.0014616225030401645,0.05606044989342959,0.0028064339701781367,1.0
30.75,0.8287128844249624,0.05086467618495931,0.03893308357282144,0.01715169529693666,0.061331782073454466,0.0014416053754705569,0.0015642730713952887,0.0560847788697581,0.0030058784468658456,1.0
30.8,0.8280983796906861,0.05100210181195679,0.038987788446628015,0.017122565899866327,0.061583944586817416,0.0015385056027899693,0.0016667139612554901,0.05611035434649434,0.0032052195640454592,1.0
30.85,0.8274839854229598,0.05113822859972602,0.039043041289170105,0.017094110452916592,0.061836171370535424,0.001635513522225702,0.001768949342466311,0.056137151742086694,0.003404462864692013,1.0
30.900000000000002,0.8268696904180975,0.05127308074313592,0.0390988283493528,0.017066318590197357,0.062088468107443555,0.00173263047139196,0.0018709833203810712,0.05616514693955016,0.003603613791773031,1.0
30.950000000000003,0.826255483768201,0.05140668190379208,0.03915513616008715,0.017039180116879382,0.06234084036099022,0.001829857753123924,0.0019728199369261406,0.056194316276966534,0.003802677690050065,1.0
31.0,0.8256413548551004,0.05153905522134243,0.039211951532184285,0.017012685005998406,0.06259329357753002,0.001927196636198205,0.0020744631716463394,0.05622463653818269,0.004001659807844544,1.0
31.05,0.8250272933444195,0.05167022332454111,0.03926926154837939,0.016986823395322564,0.06284583308856899,0.002024648356037807,0.0021759169427308365,0.056256084943701955,0.004200565298768643,1.0
31.1,0.8244132891797725,0.05180020834207633,0.039327053557483206,0.016961585584282013,0.06309846411296394,0.0021222141154019435,0.002277185108019952,0.05628863914176522,0.004399399223421896,1.0
31.150000000000002,0.8237993325770845,0.05192903191316723,0.03938531516865812,0.016936962030959384,0.06335119175907655,0.0022198950850610315,0.0023782714659932387,0.05632227719961751,0.004598166551054271,1.0
31.200000000000003,0.8231854140190304,0.05205671519793457,0.0394440342458161,0.016912943349139762,0.06360402102688295,0.002317692404457159,0.0024791797567391975,0.056356977594955865,0.004796872161196356,1.0
31.25,0.8225715242495967,0.052183278887550526,0.03950319890213612,0.016889520305419105,0.06385695681004008,0.0024156071823503615,0.002579913662907014,0.056392719207555224,0.004995520845257376,1.0
31.3,0.8219576542687581,0.05230874321417229,0.039562797494698404,0.016866683816369812,0.06411000389790975,0.002513640497450997,0.0026804768106406572,0.056429481311068216,0.0051941173080916545,1.0
31.35,0.8213437953272662,0.0524331279606639,0.039622818619232884,0.016844424945762243,0.06436316697754065,0.002611793399038508,0.002780872770495684,0.05646724356499513,0.005392666169534191,1.0
31.400000000000002,0.8207299389215514,0.052556452470111405,0.039683251104979674,0.016822734901841142,0.06461645063561014,0.002710066907566878,0.0028811050583391084,0.056505986006820816,0.005591171965905986,1.0
31.450000000000003,0.820116076788734,0.05267873565513553,0.03974408400965904,0.016801605034655772,0.06486985936032598,0.0028084620152570576,0.0029811771362326543,0.05654568904431481,0.005789639151489712,1.0
31.5,0.8195022009017376,0.05279999600700618,0.03980530661454847,0.016781026833442618,0.06512339754328882,0.002906979686676628,0.0030810924132997192,0.05658633344799109,0.005988072099976347,1.0
31.55,0.8188883034645117,0.052920251604563436,0.039866908419664775,0.016760991924059727,0.06537706948131677,0.0030056208593069954,0.003180854246576384,0.0566279003437245,0.00618647510588338,1.0
31.6,0.8182743769073532,0.05303952012294897,0.03992887913904878,0.016741492066471488,0.06563087937823249,0.0031043864440983664,0.0032804659418467705,0.056670371205520265,0.006384852385945137,1.0
31.650000000000002,0.8176604138823257,0.05315781884215189,0.03999120869615049,0.016722519152282855,0.06588483134661333,0.003203277326012759,0.0033799307544630456,0.05671372784843334,0.006583208080475805,1.0
31.700000000000003,0.8170464072587801,0.05327516465537352,0.04005388721931273,0.016704065202322087,0.06613892940950601,0.0033022943645553316,0.0034792518901504044,0.05675795242163482,0.006781546254705736,1.0
31.75,0.8164323501189664,0.053391574077214406,0.04011690503735087,0.01668612236427087,0.06639317750210583,0.003401438394294246,0.003578432505797291,0.05680302740162174,0.006979870900091537,1.0
31.8,0.8158182357537418,0.05350706325168801,0.04018025267522695,0.016668682910341032,0.06664757947340168,0.0035007102253693345,0.003677475710231177,0.056848935585567986,0.007178185935600512,1.0
31.85,0.815204057658366,0.053621647960064266,0.040243920849815894,0.016651739234996694,0.06690213908778714,0.0036001106439897913,0.003776384564980154,0.05689566008481259,0.007376495208969946,1.0
31.900000000000002,0.8145898095283891,0.0537353436285472,0.04030790046576203,0.016635283852721127,0.06715686002663883,0.0036996404129211345,0.0038751620850206404,0.05694318431848315,0.007574802497941775,1.0
31.950000000000003,0.8139754852556237,0.053848165335789795,0.040372182611423946,0.016619309395827273,0.06741174588986218,0.003799300271961663,0.003973811239511461,0.05699149200725122,0.0077731115114731235,1.0
32.0,0.8133610789242038,0.05396012782024992,0.04043675855490586,0.01660380861231112,0.06766680019740584,0.0038990909384086334,0.00407233495251457,0.05704056716721698,0.007971425890923204,1.0
32.050000000000004,0.8127465848067269,0.054071245487390576,0.04050161974017356,0.016588774363747016,0.06792202639074493,0.003999013107514376,0.004170736103702683,0.05709039410392057,0.008169749211217058,1.0
32.1,0.8121319973604746,0.05418153241672774,0.040566757783253166,0.016574199623224047,0.06817742783433392,0.004099067452932556,0.004269017529054054,0.05714095740647721,0.00836808498198661,1.0
32.15,0.8115173112237174,0.054291002368729455,0.04063216446851108,0.01656007747332274,0.06843300781702995,0.0041992546271548085,0.004367182021534682,0.057192241941833824,0.008566436648689491,1.0
32.2,0.8109025212120935,0.05439966879156893,0.04069783174501318,0.01654640110413118,0.06868876955348695,0.004299575261937939,0.004465232331768157,0.05724423284914436,0.008764807593706096,1.0
32.25,0.8102876223150667,0.05450754482773516,0.040763751722961795,0.016533163811299784,0.06894471618552138,0.0044000299687218915,0.004563171168693415,0.05729691553426158,0.008963201137415305,1.0
32.300000000000004,0.8096726096924547,0.05461464332050381,0.04082991667020858,0.016520358994133906,0.06920085078344987,0.004500619339038679,0.004661001200210606,0.05735027566434248,0.009161620539249285,1.0
32.35,0.8090574786710353,0.0547209768202717,0.040896319008841955,0.016507980153723602,0.06945717634739978,0.004601343944912489,0.0047587250538153455,0.05740429916256556,0.009360068998727836,1.0
32.4,0.8084422247412197,0.05482655759075759,0.04096295131184733,0.01649602089110969,0.06971369580859287,0.00470220433925112,0.004856345317221541,0.05745897220295702,0.00955854965647266,1.0
32.45,0.8078268435537987,0.054931397615072215,0.0410298062998386,0.016484474905485456,0.06997041203060284,0.004803201056228963,0.004953864538973033,0.05751428120532406,0.009757065595201998,1.0
32.5,0.8072113309167538,0.05503550860166039,0.04109687683785946,0.01647333599243321,0.07022732781058716,0.004904334611661692,0.005051285229044255,0.05757021283029267,0.009955619840705948,1.0
32.550000000000004,0.8065956827921372,0.05513890199011789,0.04116415593225303,0.016462598042195062,0.0704844458804938,0.005005605503372842,0.005148609859430141,0.057626753974448094,0.010154215362802983,1.0
32.6,0.8059798952930172,0.05524158895688589,0.04123163672759838,0.0164522550379772,0.07074176890824344,0.005107014211552463,0.005245840864725482,0.057683891765575576,0.010352855076277945,1.0
32.65,0.8053639646804857,0.055343580420825524,0.04129931250371244,0.016442301054286963,0.07099929949888749,0.0052085611991079936,0.005342980642693927,0.0577416135579994,0.010551541841801921,1.0
32.7,0.8047478873607299,0.05544488704867505,0.04136717667271603,0.016432730255302088,0.07125704019574258,0.005310246912007543,0.005440031554826841,0.05779990692801812,0.010750278466834384,1.0
32.75,0.8041316598821637,0.05554551926039235,0.04143522277616257,0.016423536893271456,0.07151499348150195,0.0054120717796157305,0.005536995926892206,0.05785875966943403,0.010949067706507935,1.0
32.800000000000004,0.80351527893262,0.055645487234385026,0.04150344448222824,0.01641471530694674,0.07177316177932416,0.005514036215022253,0.005633876049473767,0.05791815978917497,0.011147912264496022,1.0
32.85,0.8028987413365993,0.055744800912630586,0.041571835582962055,0.016406259920044262,0.07203154745389974,0.005616140615363316,0.005730674178500605,0.05797809550300632,0.011346814793863921,1.0
32.9,0.8022820440525796,0.05584347000568914,0.04164038999159503,0.016398165239736574,0.07229015281249614,0.005718385362136112,0.00582739253576732,0.0580385552313316,0.011545777897903432,1.0
32.95,0.8016651841703769,0.0559415039976107,0.041709101739906634,0.01639042585517299,0.07254898010598138,0.0058207708215064595,0.00592403330944501,0.05809952759507962,0.01174480413095147,1.0
33.0,0.8010481589085643,0.05603891215073954,0.04177796497564778,0.016383036436028668,0.07280803152982686,0.005923297344609774,0.006020598654583214,0.05816100141167645,0.011943895999192988,1.0
33.050000000000004,0.800430965611943,0.05613570351041781,0.04184697396001891,0.016375991731081542,0.07306730922509001,0.006025965267845509,0.00611709069360301,0.05822296569110045,0.012143055961448518,1.0
33.1,0.7998136017490675,0.056231886909590426,0.04191612306520213,0.016369286566816632,0.07332681527937684,0.006128774913165204,0.006213511516781419,0.05828540963201876,0.012342286429946624,1.0
33.15,0.7991960649098171,0.0563274709733133,0.04198540677194606,0.01636291584605706,0.07358655172778478,0.0062317265883542585,0.006309863182727283,0.058348322618003115,0.012541589771081541,1.0
33.2,0.7985783528030251,0.056422464123167454,0.04205481966720265,0.016356874546621446,0.07384652055382686,0.006334820587307618,0.006406147718848808,0.0584116942138241,0.012740968306156425,1.0
33.25,0.7979604632541495,0.05651687458158019,0.042124356441814406,0.016351157720006896,0.07410672369033668,0.006438057190299432,0.006502367121812882,0.0584755141618213,0.012940424312112314,1.0
33.300000000000004,0.7973423942029965,0.05661071037605616,0.04219401188825139,0.0163457604900973,0.07436716302035534,0.006541436664246878,0.006598523357996379,0.05853977237834869,0.013139960022243258,1.0
33.35,0.7967241437014893,0.05670397934331967,0.04226378089839661,0.016340678051896287,0.07462784037800031,0.006644959262968233,0.006694618363929564,0.0586044589502929,0.013339577626897796,1.0
33.4,0.7961057099114824,0.056796689133370395,0.042333658461378966,0.016335905670284413,0.07488875754931665,0.006748625227435334,0.006790654046731763,0.05866956413166338,0.013539279274167097,1.0
33.45,0.7954870911026218,0.05688884721345422,0.04240363966145274,0.016331438678800072,0.07514991627311111,0.006852434786020551,0.0068866322845394495,0.05873507834025281,0.01373906707056,1.0
33.5,0.7948682856502481,0.056980460871951105,0.04247371967592252,0.01632727247844367,0.07541131824176929,0.006956388154738377,0.006982554926926888,0.05880099215436619,0.013938943081665264,1.0
33.550000000000004,0.7942492920333435,0.05707153722218171,0.042543893773112754,0.01632340253650459,0.07567296510205632,0.007060485537481762,0.007078423795319473,0.058867296309617345,0.014138909332801236,1.0
33.6,0.7936301088325196,0.05716208320613443,0.04261415731038086,0.01631982438541048,0.07593485845590127,0.007164727126253298,0.007174240683399903,0.05893398169579134,0.0143389678096532,1.0
33.65,0.793010734728049,0.05725210559811479,0.042684505732173146,0.016316533621598493,0.07619699986116597,0.007269113101391376,0.007270007357507348,0.05900103935377164,0.014539120458898724,1.0
33.7,0.7923911684979325,0.05734161100831835,0.04275493456812234,0.01631352590440788,0.07645939083239793,0.007373643631791392,0.007365725557029686,0.059068460472530226,0.014739369188821079,1.0
33.75,0.7917714090160111,0.05743060588632942,0.042825439431186246,0.016310796954993743,0.0767220328415684,0.00747831887512216,0.007461396994789025,0.059136236386179986,0.014939715869911184,1.0
33.800000000000004,0.7911514552501123,0.057519096524546606,0.042896016015826294,0.0163083425552613,0.07698492731879537,0.007583138978037589,0.007557023357420551,0.05920435857108759,0.015140162335458139,1.0
33.85,0.7905313062602365,0.05760708906153696,0.042966660096225365,0.016306158546820403,0.07724807565305213,0.007688104076383743,0.007652606305744892,0.05927281864304577,0.015340710382128635,1.0
33.9,0.789910961196779,0.05769458948532032,0.04303736752454399,0.016304240829959855,0.0775114791928614,0.007793214295401391,0.007748147475134091,0.05934160835450385,0.015541361770535483,1.0
33.95,0.7892904192987885,0.05778160363658515,0.04310813422921412,0.016302585362641127,0.07777513924697566,0.007898469749924131,0.007843648475871311,0.059410719591855246,0.015742118225795444,1.0
34.0,0.7886696798922616,0.057868137211837485,0.043178956213269636,0.016301188159511114,0.07803905708504363,0.00800387054457219,0.007939110893504396,0.05948014437278075,0.015942981438076584,1.0
34.050000000000004,0.7880487423884703,0.05795419576648434,0.043249829552712934,0.016300045290933533,0.07830323393826355,0.008109416773941993,0.008034536289193414,0.05954987484364647,0.01614395306313541,1.0
34.1,0.7874276062823248,0.05803978471785291,0.04332075039491667,0.016299152882038592,0.07856767100002306,0.008215108522791592,0.008129926200052255,0.05961990327695526,0.01634503472284385,1.0
34.15,0.7868062711507691,0.058124909348147145,0.043391714957060096,0.01629850711179063,0.0788323694265266,0.008320945866222047,0.008225282139484473,0.059690222068850725,0.01654622800570652,1.0
34.2,0.7861847366512069,0.0582095748073426,0.04346271952459907,0.016298104212073224,0.07909733033740983,0.008426928869854829,0.00832060559751337,0.0597608237366723,0.0167475344673682,1.0
34.25,0.7855630025199637,0.058293786116021526,0.04353376044976923,0.016297940466791633,0.07936255481634207,0.008533057590005373,0.008415898041106557,0.05983170091656086,0.01694895563111193,1.0
34.300000000000004,0.7849410685707738,0.05837754816814863,0.0436048341501214,0.016298012210992016,0.07962804391161638,0.008639332073852795,0.008511160914494975,0.05990284636111342,0.017150492988347768,1.0
34.35,0.7843189346933036,0.058460865733789634,0.04367593710708886,0.01629831582999727,0.07989379863672809,0.008745752359605943,0.008606395639486578,0.05997425293708612,0.017352147999092522,1.0
34.4,0.7836966008517002,0.058543743461773164,0.04374706586458542,0.016298847758559044,0.08015981997094158,0.008852318476665783,0.008701603615774715,0.06004591362314446,0.0175539220924405,1.0
34.45,0.7830740670831714,0.058626185882297524,0.04381821702763405,0.01629960448002568,0.08042610885984576,0.008959030445784246,0.008796786221241337,0.06011782150765973,0.01775581666702558,1.0
34.5,0.7824513334965926,0.058708197409483395,0.043889387261025085,0.01630058252552573,0.08069266621589849,0.009065888279219596,0.008891944812255118,0.06018996978655082,0.017957833091474716,1.0
34.550000000000004,0.7818284002711429,0.05878978234387368,0.04396057328800361,0.016301778473166748,0.08095949291896011,0.009172891980888394,0.008987080723964596,0.060262351761170355,0.018159972704852992,1.0
34.6,0.7812052676549672,0.05887094487488152,0.044031771888985285,0.016303188947249074,0.08122658981681635,0.009280041546514137,0.009082195270586407,0.06033496083623436,0.018362236817100544,1.0
34.65,0.7805819359638656,0.05895168908318766,0.04410297990030005,0.01630481061749431,0.08149395772569078,0.009387336963772645,0.009177289745688724,0.06040779051779436,0.01856462670946137,1.0
34.7,0.7799584055800091,0.059032018943088224,0.044174194212963175,0.01630664019828819,0.08176159743074711,0.009494778212434265,0.009272365422469986,0.060480834411251364,0.01876714363490425,1.0
34.75,0.7793346769506785,0.059111938324793785,0.04424541177147294,0.01630867444793754,0.08202950968658136,0.009602365264502944,0.009367423554032974,0.06055408621941048,0.018969788818535917,1.0
34.800000000000004,0.7787107505870319,0.05919145099668111,0.044316629572634554,0.016310910167941135,0.08229769521770447,0.009710098084352274,0.009462465373654387,0.06062753974057569,0.01917256345800666,1.0
34.85,0.7780866270628943,0.05927056062749829,0.04438784466440967,0.016313344202274087,0.08256615471901516,0.009817976628858556,0.00955749209504994,0.060701188866683756,0.019375468723908496,1.0
34.9,0.77746230701357,0.05934927078852412,0.04445905414479085,0.016315973436685515,0.08283488885626332,0.009926000847530921,0.009652504912635067,0.06077502758147636,0.01957850576016599,1.0
34.95,0.776837791134682,0.05942758495568329,0.04453025516070079,0.016318794798009344,0.08310389826650462,0.010034170682638642,0.009747505001781393,0.060849049958710134,0.019781675684420033,1.0
35.0,0.7762130801810293,0.059505506511617456,0.044601444906915276,0.016321805253487764,0.08337318355854546,0.0101424860693356,0.009842493519068912,0.060923250160403036,0.019984979588404513,1.0
35.050000000000004,0.7755881749654724,0.05958303874771408,0.044672620625009964,0.016325001810107386,0.08364274531337987,0.01025094693578209,0.00993747160253412,0.060997622435117346,0.02018841853831621,1.0
35.1,0.7749630763578347,0.05966018486609298,0.04474377960232992,0.01632838151394754,0.08391258408461706,0.010359553203263882,0.010032440371914005,0.06107216111627746,0.02039199357517789,1.0
35.15,0.7743377852838291,0.059736947981552206,0.044814919170981835,0.016331941449540737,0.08418270039890104,0.010468304786308726,0.010127400928886114,0.061146860620522575,0.02059570571519484,1.0
35.2,0.7737123027240062,0.059813331123473854,0.044886036706848306,0.01633567873924492,0.08445309475632178,0.01057720159280029,0.010222354357304694,0.06122171544609323,0.020799555950104985,1.0
35.25,0.7730866297127182,0.059889337237690396,0.04495712962862359,0.016339590542627278,0.08472376763081815,0.010686243524089572,0.010317301723432974,0.06129672017125087,0.021003545247522546,1.0
35.300000000000004,0.7724607673371083,0.059964969188312844,0.045028195396870606,0.01634367405585945,0.0849947194705731,0.010795430475103902,0.010412244076171705,0.06137186945273006,0.021207674551275608,1.0
35.35,0.7718347167361175,0.06004022975952128,0.045099231513098664,0.01634792651112392,0.08526595069840108,0.010904762334453548,0.01050718244728401,0.061447158024222584,0.02141194478173756,1.0
35.4,0.771208479099509,0.060115121657318395,0.04517023551886132,0.016352345176031235,0.08553746171212766,0.01101423898453596,0.01060211785161657,0.061522580694892554,0.021616356836152532,1.0
35.45,0.7705820556669137,0.060189647511247155,0.04524120499487412,0.01635692735304803,0.08580925288496181,0.01112386030163775,0.010697051287317271,0.06159813234792215,0.021820911588955022,1.0
35.5,0.7699554477268946,0.060263809876073215,0.04531213756015187,0.016361670378935544,0.08608132456586108,0.011233626156034446,0.010791983736049367,0.061673807939087416,0.02202560989208381,1.0
35.550000000000004,0.769328656616025,0.06033761123343259,0.0453830308711647,0.016366571624198415,0.0863536770798892,0.011343536412088014,0.010886916163202165,0.06174960249536311,0.02223045257529018,1.0
35.6,0.7687016837179899,0.060411053993445755,0.045453882621012916,0.0163716284925436,0.08662631072856705,0.011453590928342298,0.010981849518098394,0.06182551111355651,0.02243544044644069,1.0
35.65,0.7680745304627011,0.06048414049629853,0.04552469053861998,0.016376838420349225,0.08689922579021676,0.01156378955761633,0.011076784734198227,0.06190152895896921,0.022640574291814555,1.0
