runId,rawFile,seedId,modelMode,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime,rowCount,durationHours,runCompleted,usedForScenarioStats,duplicateSeedPolicy,metricScope,populationInitial,populationFinal,populationMin,populationMax,populationConstant,I1Peak,I1PeakTime,I2Peak,I2PeakTime,totalInfectedPeak,totalInfectedPeakTime,EPeak,EPeakTime,G1Peak,G1PeakTime,G2Peak,G2PeakTime,cumulativeInfectedPersonHours_right,cumulativeInfectedPersonHours_trapezoid,finalS,finalE,finalI1,finalI2,finalG1,finalG2,finalR,anylogicSummaryAvailable
M0_T15_onfalse_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363100370,raw_timeseries_M0_T15_onfalse_offtrue_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363100370.csv,27,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,110,109,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,553,24,214,23,761,23,103,14,0,0,497,105,25577,25573.5,1,0,1,6,0,497,495,false
M0_T15_onfalse_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363123325,raw_timeseries_M0_T15_onfalse_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363123325.csv,28,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,587,25,196,26,780,25,99,16,0,0,480,106,25923,25923,11,0,0,0,0,8,981,true
M0_T15_onfalse_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363134652,raw_timeseries_M0_T15_onfalse_offtrue_seed28_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363134652.csv,28,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,124,123,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,587,25,196,26,780,25,99,16,0,0,480,106,25914,25913.5,0,0,0,1,0,346,653,false
M0_T15_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363157335,raw_timeseries_M0_T15_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363157335.csv,29,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,585,23,209,25,790,24,95,14,0,0,508,98,25864,25864,16,0,0,0,0,7,977,true
M0_T15_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363169147,raw_timeseries_M0_T15_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363169147.csv,29,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,107,106,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,585,23,209,25,790,24,95,14,0,0,508,98,25860,25858.5,0,0,3,0,0,508,489,false
M0_T15_onfalse_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362340414,raw_timeseries_M0_T15_onfalse_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362340414.csv,2,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,587,24,189,26,771,24,105,15,0,0,527,90,23516,23516,6,0,0,0,0,1,993,true
M0_T15_onfalse_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362351001,raw_timeseries_M0_T15_onfalse_offtrue_seed2_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362351001.csv,2,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,111,110,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,587,24,189,26,771,24,105,15,0,0,527,90,23516,23515.5,0,0,0,1,0,527,472,false
M0_T15_onfalse_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363190465,raw_timeseries_M0_T15_onfalse_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363190465.csv,30,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,532,27,214,25,739,26,84,17,0,0,543,94,24628,24628,8,0,0,0,0,2,990,true
M0_T15_onfalse_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363202326,raw_timeseries_M0_T15_onfalse_offtrue_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363202326.csv,30,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,108,107,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,532,27,214,25,739,26,84,17,0,0,543,94,24619,24618.5,2,0,1,0,0,543,454,false
M0_T15_onfalse_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362371526,raw_timeseries_M0_T15_onfalse_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362371526.csv,3,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,525,25,212,28,734,27,90,17,0,0,538,102,23343,23343,29,0,0,0,0,2,969,true
M0_T15_onfalse_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362382488,raw_timeseries_M0_T15_onfalse_offtrue_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362382488.csv,3,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,104,103,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,525,25,212,28,734,27,90,17,0,0,538,102,23338,23337.5,19,0,0,1,0,538,442,false
M0_T15_onfalse_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362399248,raw_timeseries_M0_T15_onfalse_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362399248.csv,4,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,582,23,236,24,814,24,94,10,0,0,466,101,26863,26863,10,0,0,0,0,2,988,true
M0_T15_onfalse_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362410285,raw_timeseries_M0_T15_onfalse_offtrue_seed4_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362410285.csv,4,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,113,112,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,582,23,236,24,814,24,94,10,0,0,466,101,26849,26848.5,0,0,0,1,0,461,538,false
M0_T15_onfalse_offtrue_seed5_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362426649,raw_timeseries_M0_T15_onfalse_offtrue_seed5_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362426649.csv,5,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,536,26,203,28,737,28,87,12,0,0,491,86,24703,24703,11,0,0,0,0,1,988,true
M0_T15_onfalse_offtrue_seed5_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362438433,raw_timeseries_M0_T15_onfalse_offtrue_seed5_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362438433.csv,5,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,92,91,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,536,26,203,28,737,28,87,12,0,0,491,86,24565,24561,0,0,4,4,0,491,501,false
M0_T15_onfalse_offtrue_seed6_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362457970,raw_timeseries_M0_T15_onfalse_offtrue_seed6_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362457970.csv,6,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,537,24,206,23,742,24,83,13,0,0,515,89,24629,24629,7,0,0,0,0,2,991,true
M0_T15_onfalse_offtrue_seed6_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362468453,raw_timeseries_M0_T15_onfalse_offtrue_seed6_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362468453.csv,6,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,112,111,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,537,24,206,23,742,24,83,13,0,0,515,89,24629,24629,0,0,0,0,0,515,485,false
M0_T15_onfalse_offtrue_seed7_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362485507,raw_timeseries_M0_T15_onfalse_offtrue_seed7_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362485507.csv,7,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,506,24,214,23,719,24,85,11,0,0,479,97,24440,24440,30,0,0,0,0,6,964,true
M0_T15_onfalse_offtrue_seed7_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362495756,raw_timeseries_M0_T15_onfalse_offtrue_seed7_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362495756.csv,7,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,104,103,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,506,24,214,23,719,24,85,11,0,0,479,97,24296,24293.5,11,0,4,1,0,479,505,false
M0_T15_onfalse_offtrue_seed8_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362511780,raw_timeseries_M0_T15_onfalse_offtrue_seed8_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362511780.csv,8,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,588,25,216,25,804,25,107,12,0,0,518,105,25019,25019,8,0,0,0,0,3,989,true
M0_T15_onfalse_offtrue_seed8_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362522706,raw_timeseries_M0_T15_onfalse_offtrue_seed8_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362522706.csv,8,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,114,113,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,588,25,216,25,804,25,107,12,0,0,518,105,25019,25019,0,0,0,0,0,509,491,false
M0_T15_onfalse_offtrue_seed9_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362540076,raw_timeseries_M0_T15_onfalse_offtrue_seed9_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362540076.csv,9,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,571,25,223,25,794,25,93,15,0,0,468,83,26289,26289,12,0,0,0,0,0,988,true
M0_T15_onfalse_offtrue_seed9_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362550390,raw_timeseries_M0_T15_onfalse_offtrue_seed9_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781362550390.csv,9,0,15.0,false,true,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,106,105,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,571,25,223,25,794,25,93,15,0,0,468,83,26263,26261,4,0,4,0,0,468,524,false
M0_T15_ontrue_offfalse_seed10_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364502392,raw_timeseries_M0_T15_ontrue_offfalse_seed10_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364502392.csv,10,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,628,31,216,28,834,30,93,15,158,107,0,0,37046,37046,5,0,0,0,16,0,979,true
M0_T15_ontrue_offfalse_seed10_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364513983,raw_timeseries_M0_T15_ontrue_offfalse_seed10_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364513983.csv,10,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,129,128,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,628,31,216,28,834,30,93,15,158,107,0,0,36906,36901,0,0,4,6,119,0,871,false
M0_T15_ontrue_offfalse_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364536791,raw_timeseries_M0_T15_ontrue_offfalse_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364536791.csv,11,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,585,23,259,28,842,25,107,12,135,107,0,0,36841,36840.5,8,0,1,0,9,0,982,true
M0_T15_ontrue_offfalse_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364548565,raw_timeseries_M0_T15_ontrue_offfalse_seed11_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364548565.csv,11,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,127,126,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,585,23,259,28,842,25,107,12,135,107,0,0,36632,36625.5,1,0,9,4,96,0,890,false
M0_T15_ontrue_offfalse_seed12_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364571739,raw_timeseries_M0_T15_ontrue_offfalse_seed12_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364571739.csv,12,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,552,26,248,27,796,28,90,15,165,111,0,0,34992,34992,7,0,0,0,9,0,984,true
M0_T15_ontrue_offfalse_seed12_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364583508,raw_timeseries_M0_T15_ontrue_offfalse_seed12_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364583508.csv,12,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,126,125,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,552,26,248,27,796,28,90,15,165,111,0,0,34881,34877,0,0,3,5,128,0,864,false
M0_T15_ontrue_offfalse_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364607007,raw_timeseries_M0_T15_ontrue_offfalse_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364607007.csv,13,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,588,29,248,27,833,27,97,15,159,109,0,0,36512,36512,6,0,0,0,8,0,986,true
M0_T15_ontrue_offfalse_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364619440,raw_timeseries_M0_T15_ontrue_offfalse_seed13_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364619440.csv,13,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,136,135,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,588,29,248,27,833,27,97,15,159,109,0,0,36330,36324,0,0,6,6,78,0,910,false
M0_T15_ontrue_offfalse_seed14_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364643032,raw_timeseries_M0_T15_ontrue_offfalse_seed14_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364643032.csv,14,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,582,30,197,31,779,31,76,18,191,101,0,0,33001,33001,18,0,0,0,9,0,973,true
M0_T15_ontrue_offfalse_seed14_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364654836,raw_timeseries_M0_T15_ontrue_offfalse_seed14_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364654836.csv,14,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,133,132,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,582,30,197,31,779,31,76,18,191,101,0,0,33001,33000.5,10,0,1,0,115,0,874,false
M0_T15_ontrue_offfalse_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364679373,raw_timeseries_M0_T15_ontrue_offfalse_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364679373.csv,15,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,597,28,250,27,846,28,91,14,125,111,0,0,36752,36751.5,4,0,0,1,11,0,984,true
M0_T15_ontrue_offfalse_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364691351,raw_timeseries_M0_T15_ontrue_offfalse_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364691351.csv,15,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,135,134,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,597,28,250,27,846,28,91,14,125,111,0,0,36270,36259.5,0,0,9,12,77,0,902,false
M0_T15_ontrue_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364714970,raw_timeseries_M0_T15_ontrue_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364714970.csv,16,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,614,25,229,26,843,26,106,13,173,105,0,0,34070,34070,5,0,0,0,8,0,987,true
M0_T15_ontrue_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364726892,raw_timeseries_M0_T15_ontrue_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364726892.csv,16,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,132,131,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,614,25,229,26,843,26,106,13,173,105,0,0,34068,34067,0,0,1,1,117,0,881,false
M0_T15_ontrue_offfalse_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364750705,raw_timeseries_M0_T15_ontrue_offfalse_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364750705.csv,17,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,596,30,237,28,833,30,86,13,153,107,0,0,36743,36743,5,0,0,0,18,0,977,true
M0_T15_ontrue_offfalse_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364762719,raw_timeseries_M0_T15_ontrue_offfalse_seed17_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364762719.csv,17,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,126,125,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,596,30,237,28,833,30,86,13,153,107,0,0,36633,36626,0,0,4,10,133,0,853,false
M0_T15_ontrue_offfalse_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364786500,raw_timeseries_M0_T15_ontrue_offfalse_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364786500.csv,18,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,618,27,232,29,846,27,92,11,153,107,0,0,36614,36613.5,12,0,0,1,12,0,975,true
M0_T15_ontrue_offfalse_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364798507,raw_timeseries_M0_T15_ontrue_offfalse_seed18_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364798507.csv,18,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,129,128,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,618,27,232,29,846,27,92,11,153,107,0,0,36383,36377.5,2,0,6,5,112,0,875,false
M0_T15_ontrue_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364822910,raw_timeseries_M0_T15_ontrue_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364822910.csv,19,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,621,26,229,26,850,26,99,15,154,99,0,0,35673,35673,7,0,0,0,4,0,989,true
M0_T15_ontrue_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364834732,raw_timeseries_M0_T15_ontrue_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364834732.csv,19,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,127,126,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,621,26,229,26,850,26,99,15,154,99,0,0,35547,35540.5,0,0,7,6,110,0,877,false
M0_T15_ontrue_offfalse_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364196200,raw_timeseries_M0_T15_ontrue_offfalse_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364196200.csv,1,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,598,30,230,32,825,30,96,14,182,111,0,0,34247,34247,11,0,0,0,8,0,981,true
M0_T15_ontrue_offfalse_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364207884,raw_timeseries_M0_T15_ontrue_offfalse_seed1_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364207884.csv,1,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,128,127,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,598,30,230,32,825,30,96,14,182,111,0,0,34148,34143,2,0,6,4,133,0,855,false
M0_T15_ontrue_offfalse_seed20_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364858257,raw_timeseries_M0_T15_ontrue_offfalse_seed20_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364858257.csv,20,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,594,30,224,31,817,30,89,20,163,109,0,0,34824,34823.5,15,0,0,1,7,0,977,true
M0_T15_ontrue_offfalse_seed20_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364870184,raw_timeseries_M0_T15_ontrue_offfalse_seed20_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364870184.csv,20,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,142,141,false,false,partial/debug run excluded,partial_debug_run,1000,1000,1000,1000,true,594,30,224,31,817,30,89,20,163,109,0,0,34764,34762,8,0,2,2,73,0,915,false
M0_T15_ontrue_offfalse_seed21_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364894266,raw_timeseries_M0_T15_ontrue_offfalse_seed21_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364894266.csv,21,0,15.0,true,false,4,6,0.1,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0,181,180,true,true,unique seed run,full_0_180h,1000,1000,1000,1000,true,595,29,213,31,806,30,84,16,161,111,0,0,33430,33430,11,0,0,0,9,0,980,true
